address,latitude,longitude,car_type,zoneId,zoneName
서울 동대문구 휘경동 286-66 휘경중학교,37.587334,127.062531,2,9756,휘경중학교(EV)
서울 동대문구 장안동 300,37.577408,127.071373,2,9757,장안동 근린공원(EV)
서울 동대문구 답십리동 2-283 동답공영주차장,37.569313,127.063568,2,9758,동답 공영주차장(EV)
서울 성북구 정릉동 892-12,37.608082,126.99958,2,9763,국민대 지하세계
서울 은평구 응암동 96-29 옆,37.60083,126.925179,2,9789,경향렉스빌아파트 옆
서울 서대문구 북아현동 1015 이편한세상신촌,37.557617,126.955414,2,9790,아현역 1번출구
서울 강북구 수유동 660-30 수유2동공영주차장,37.646008,127.021767,2,9807,수유2동 공영주차장
서울 강서구 등촌동 628-15,37.559242,126.855827,2,9830,등촌동 라인아파트
서울 성북구 정릉동 266-56 정릉4동공동주차장,37.612579,127.011803,2,9839,북한산보국문역 1번출구
서울 강남구 논현동 208-5 post ville,37.514023,127.0326,2,9845,학동역 2번출구
서울 강남구 역삼동 648-9,37.500122,127.032379,2,9855,역삼역 4번출구
서울 종로구 계동 140-2 현대빌딩,37.578197,126.987579,2,9861,안국역 3번출구(현대 계동사옥)
서울 성북구 석관동 168-42,37.613819,127.063744,2,9868,석계역 7번출구
서울 서대문구 홍은동 405-18,37.577866,126.928734,2,9870,홍은동 이루빌
서울 구로구 고척동 76-38,37.497921,126.864449,2,9879,고척동 원메디타운
서울 강서구 마곡동 760-1,37.56794,126.826744,2,9886,마곡나루역 1번출구(힐스테이트에코)
서울 강서구 마곡동 793-9,37.561077,126.838661,2,9887,발산역 플레이스H오피스텔
서울 강동구 천호동 363-26 광채빌라,37.544174,127.129166,2,9908,천호공원 옆
서울 구로구 고척동 249-94,37.50478,126.848015,2,9920,고척동 인하주택
서울 양천구 목동 514-18,37.54644,126.874786,2,9937,어바니엘 염창
서울 강동구 천호동 321-60 낙원타운빌,37.546734,127.124771,2,9941,천호동 낙원타운빌
서울 영등포구 신길동 3203,37.502495,126.911255,2,9944,신길6동 노외공영주차장(EV)
서울 영등포구 도림동 140-3 해담하우스,37.508301,126.903603,2,9954,도림동 해담하우스
서울 강북구 번동 449-1 북한산스카이빌딩,37.635761,127.024124,2,9963,롯데시네마 수유
서울 은평구 응암동 90-1 은평이마트,37.600685,126.920723,2,9966,이마트 은평점
서울 노원구 상계동 389-54,37.659859,127.071129,2,9971,상계역(서) 공영주차장
서울 노원구 중계본동 366-12,37.651196,127.077507,2,9972,중계동 은행사거리
서울 노원구 상계동 656 상계주공11단지아파트,37.664509,127.057251,2,9973,마들역 6번출구
서울 노원구 상계9동 647-1,37.664715,127.058441,2,9974,마들역 3번출구
서울 강서구 화곡동 56-127,37.539635,126.849747,2,9981,화곡본-1 공영주차장
서울 강남구 일원동 617 영희초등학교,37.492077,127.081993,2,9992,대청역 3번출구
서울 동대문구 신설동 117-12 신설동 지웰홈스,37.573093,127.024002,2,9994,신설동역 10번출구
울산 남구 달동 1301-11,35.535629,129.338287,2,10001,울산시외버스터미널 뒤
울산 남구 삼산동 1539-9,35.544411,129.337433,2,10497,GS칼텍스 평창
울산 울주군 삼남읍 신화리 1603-4,35.548504,129.139145,2,10663,울산역KTX 옆(EV)
울산 남구 달동 1252-1,35.537792,129.331955,2,10685,MH컨벤션웨딩홀
울산 남구 달동 653,35.535297,129.32164,2,10765,동평사거리
울산 북구 명촌동 859-1,35.554207,129.357773,2,10841,명촌초등학교 뒤
울산 동구 일산동 949-1,35.498585,129.429825,2,11012,롯데하이마트 동구일산점 뒤
울산 남구 옥동 266-2,35.53326,129.293808,2,11032,울산대공원 정문 앞
울산 울주군 범서읍 구영리 794-1,35.572704,129.241791,2,11039,구영공원 앞
울산 중구 우정동 277-4,35.555607,129.312897,2,11082,우정1 공영주차장
울산 남구 무거동 272-15,35.554413,129.264526,2,11125,경남은행 굴화지점 뒤
울산 남구 삼산동 1619-8,35.536312,129.340683,2,11222,울산시외버스터미널 맞은편
울산 북구 송정동 522,35.593929,129.356491,2,11257,울산공항(L)
울산 남구 야음동 700-7,35.526398,129.320435,2,11297,홈플러스 울산남구점 옆
울산 북구 매곡동 616-11,35.643181,129.357971,2,11305,매곡고등학교 앞
울산 북구 호계동 215-1,35.628185,129.350555,2,11331,올리브영 울산호계점
울산 중구 옥교동 94-2,35.553707,129.322739,2,11400,옥교 공영주차장
울산 남구 삼산동 16-3,35.540852,129.353806,2,11411,태화강역(동해선) 1번출구
울산 남구 무거동 665 울산대학교,35.545967,129.257568,2,11494,울산대 KCC생활관 앞
울산 남구 달동 1364-1,35.538811,129.332718,2,11564,울산센트럴자이아파트
울산 남구 무거동 327-8,35.551342,129.263794,2,11584,신복로터리 뒤
울산 남구 신정동 678-1,35.535229,129.311798,2,11683,UBC사우나건강센터 뒤
울산 동구 화정동 159-23,35.500965,129.419235,2,11791,화정초등학교 앞
울산 남구 달동 1408-5,35.533875,129.319275,2,11884,굿모닝병원 뒤
울산 울주군 온양읍 대안리 401-13,35.409603,129.283066,2,11896,탑마트 남창점 앞
울산 남구 신정동 522-29,35.546406,129.3078,2,11908,태화로터리 뒤
울산 울주군 범서읍 구영리 385-6,35.56847,129.243027,2,11989,울산울주경찰서 앞
울산 울주군 온양읍 남창리 42-1,35.417095,129.283356,2,12051,남창역(동해선) 1번출구
울산 울주군 청량읍 상남리 533-5,35.493134,129.303543,2,12053,덕하역(동해선) 1번출구
울산 중구 남외동 512-15,35.565784,129.351257,2,12119,맘스여성병원 옆
울산 중구 반구동 448-9,35.558361,129.343445,2,12204,반구 공영주차장
울산 남구 무거동 712,35.542042,129.258484,2,12254,울산대 아산도서관신관 뒤
울산 남구 신정동 717-4,35.541065,129.309372,2,12279,울산축산농협본점 앞
울산 북구 천곡동 416-4,35.629993,129.334564,2,12283,자연애푸드마켓 천곡점
울산 북구 진장동 705,35.562344,129.355759,2,12365,메가마트 울산점
울산 울주군 언양읍 어음리 61-2,35.557159,129.140213,2,12573,롯데렌탈 울산지점(B)
울산 남구 신정동 34-80,35.546566,129.323578,2,12680,울산병원 앞 공영주차장
울산 중구 성안동 808-2,35.575836,129.31015,2,12682,성안초등학교 앞
울산 남구 삼산동 216-10,35.540554,129.350571,2,12733,태화강역앞 교차로
울산 남구 신정동 733-4,35.531963,129.311234,2,12766,공업탑사우나 옆
울산 중구 태화동 134,35.551208,129.30043,2,1823,태화강 국가정원 앞
울산 남구 달동 871-11,35.537914,129.315155,2,1824,강남동강병원 뒤
울산 울주군 범서읍 구영리 849-1,35.574715,129.24057,2,1882,GS슈퍼마켓 울산구영점
울산 남구 달동 590-1,35.537624,129.326797,2,2473,울산 번영사거리
울산 남구 달동 830-1,35.533607,129.315918,2,2490,롯데마트 울산점(EV)
울산 북구 진장동 825,35.556583,129.359909,2,3713,롯데하이마트 효문점
울산 동구 일산동 457-6,35.504566,129.429382,2,7411,방어진농협 옆
울산 남구 달동 1276-7,35.535408,129.331772,2,7422,울산달동우체국 맞은편
울산 남구 삼산동 1480-1,35.538666,129.33812,2,7473,롯데호텔 울산
울산 중구 태화동 37-29,35.554409,129.308563,2,7528,GS슈퍼마켓 태화점
울산 남구 삼산동 1480-1,35.538555,129.338943,2,7623,롯데백화점 울산점
울산 동구 전하동 283,35.519176,129.430832,2,7975,라한호텔 울산
울산 울주군 범서읍 구영리 409-2,35.566231,129.247421,2,8065,GS칼텍스 구영
울산 동구 방어동 930-4,35.487297,129.420822,2,8070,GS칼텍스 아카데미
울산 중구 약사동 628-4,35.567837,129.341583,2,8106,병영오거리
울산 북구 연암동 362-1,35.587826,129.36821,2,8204,연암우체국 뒤
울산 남구 무거동 629-11,35.542362,129.260864,2,8237,롯데리아 울산대학점C
울산 울주군 언양읍 반연리 100,35.576607,129.186722,2,8336,유니스트C
울산 남구 무거동 463,35.5476,129.263168,2,8367,신한은행 무거동지점 옆
울산 남구 신정동 산20-3,35.529247,129.307388,2,8605,울산대공원 동문
울산 북구 양정동 605-3,35.541882,129.385895,2,8715,농협 양정점
울산 중구 성남동 131-2,35.555927,129.318497,2,8947,양사초등학교 옆
울산 남구 신정동 1631,35.533566,129.297653,2,9264,하나로마트 옥동점
울산 남구 삼산동 1618-6,35.537006,129.341095,2,9761,울산시외버스터미널 앞
인천 서구 석남동 322-54,37.500122,126.67878,2,10011,서부여성회관 옆
인천 남동구 구월동 1134-3,37.453575,126.70237,2,10134,구월동 YMCA사거리
인천 중구 신생동 38,37.466595,126.628487,2,10140,이마트 동인천점
인천 남동구 만수동883-23,37.455868,126.73024,2,10223,만수역 1번출구(진주3호 공영주차장)
인천 중구 도원동 5-7,37.467125,126.641533,2,10240,도원역 1번출구
인천 중구 운서동 2898-8,37.483944,126.509766,2,10293,운서초등학교 옆
인천 부평구 십정동 171-12,37.484005,126.707695,2,10419,백운역 3번출구
인천 연수구 연수동 532-2,37.421669,126.696823,2,10425,선학역사거리
인천 서구 심곡동 303-4,37.542351,126.677132,2,10480,GS칼텍스 태리
인천 연수구 송도동 149,37.387878,126.664925,2,10568,캠퍼스타운역 2번출구
인천 부평구 삼산동 192-8,37.517502,126.738152,2,10571,GS칼텍스 신부평
인천 연수구 송도동 8-18,37.385242,126.644699,2,10572,GS칼텍스 송도국제도시
인천 미추홀구 주안동 237-1,37.464775,126.679024,2,10690,주안역 5번출구
인천 부평구 산곡동 311-151,37.490616,126.710144,2,10708,2001아울렛 부평점
인천 미추홀구 학익동293-37,37.444675,126.666016,2,10730,학익사거리(희망나눔병원)
인천 중구 중산동 1884-1,37.489326,126.560799,2,10767,하나로마트 영종하늘도시점
인천 남동구 만수동 849 영풍아파트,37.460796,126.722832,2,10792,만수동 영풍1단지아파트
인천 중구 운서동 2916-1,37.482624,126.510834,2,10815,운서지구2 공영주차장
인천 계양구 작전동 710,37.524841,126.733307,2,10973,목수천 공영주차장(작전동)
인천 서구 불로동 308,37.618469,126.69104,2,10982,월드불로마트
인천 부평구 산곡동137-1,37.503181,126.714012,2,11022,GS슈퍼마켓 부평산곡점
인천 미추홀구 용현동 665-20,37.447147,126.64679,2,11023,e편한세상시티인하대역
인천 남동구 만수동 895-4,37.458225,126.725845,2,11066,만수동 진주4호공영주차장
인천 연수구 청학동 466,37.418861,126.676559,2,11074,연수역 남부공영주차장
인천 서구 가좌동 217-34,37.489792,126.675766,2,11084,인천가좌역 1번출구
인천 남구 주안동 23-1,37.466354,126.682076,2,11148,주안역 4번출구
인천 계양구 계산동 1081-2,37.535736,126.737289,2,11150,계양구청 앞
인천 서구 가정동 618-6,37.526798,126.671165,2,11324,가정역 4번출구
인천 부평구 삼산동 463-1,37.507843,126.73304,2,11332,굴포천역 8번출구
인천 남동구 구월동 1139 에이스네스트빌,37.454643,126.705864,2,11364,인천광역시청 앞(에이스네스트빌)
인천 연수구 송도동 6-9 쉐라톤인천호텔,37.390072,126.645302,2,11402,송도 쉐라톤호텔
인천 부평구 부평동 199-14,37.493267,126.723396,2,11412,부평역사거리
인천 서구 청라동 96-1,37.533825,126.627907,2,11443,청라3동 행정복지센터 앞
인천 연수구 송도동 12-1 인천대학교,37.375038,126.632225,2,11462,인천대학교
인천 계양구 계산동 302-1 계산3동 공영주차장,37.536694,126.729095,2,11484,계산3동 행정복지센터 앞
인천 미추홀구 문학동 365-2,37.437874,126.680862,2,11489,문학사거리(풍천장어)
인천 부평구 십정동 406-3 동암 비버리씨티,37.471184,126.700409,2,11559,동암역 2번출구
인천 중구 인현동 1-618,37.475788,126.631737,2,11603,동인천역 2번출구
인천 남동구 구월동 1179-4,37.443359,126.707367,2,11609,남인천세무서 앞
인천 연수구 청학동 571-2 청학동3공영주차장,37.424107,126.665154,2,11620,청학동 행정복지센터 옆
인천 연수구 송도동 8-37 롯데몰 송도 캐슬파크,37.385223,126.641556,2,11639,롯데몰송도캐슬파크
인천 중구 중산동 1885-2,37.488503,126.563904,2,11651,영종힐스테이트 정문 앞
인천 서구 청라동 158-2 (주)청라스파렉스,37.532082,126.64637,2,11652,청라2동 행정복지센터 앞
인천 서구 신현동 278-4,37.516399,126.66909,2,11657,신현e편한세상 옆
인천 서구 청라동 157-2 키움프라자,37.533882,126.646362,2,11732,청라 키움프라자
인천 남동구 구월동 1457 이노 프라자,37.445797,126.701744,2,11741,구월동 로데오광장 앞
인천 서구 심곡동 323-8,37.546963,126.672348,2,11750,서구청역 4번출구
인천 연수구 송도동 16-2,37.403786,126.642395,2,11783,송도2동 행정복지센터 옆
인천 남동구 논현동 743-2 논현시티,37.399029,126.724335,2,11846,인천논현역 1번출구(인천논현시티)
인천 동구 창영동 179-1 도원역,37.468975,126.642319,2,11863,도원역 3번출구
인천 미추홀구 주안6동 53-14,37.462959,126.686447,2,1192,주안6동 제3노외주차장
인천 중구 중산동 1875-3,37.487309,126.557472,2,11933,영종하늘도시체육공원 옆
인천 미추홀구 주안7동 1271-8,37.446434,126.678696,2,1194,신기남부종합시장 공영주차장
인천 남동구 논현동 646-1 부티크 646,37.402634,126.708862,2,11993,호구포역 2번출구(부티크646 오피스텔)
인천 미추홀구 주안동 169-1 창보빌딩,37.460114,126.682274,2,12003,인천시민공원역 1번출구
인천 서구 청라동 97-4,37.532032,126.630234,2,12008,청라119안전센터 옆
인천 남동구 구월동1303-7,37.452251,126.723495,2,1201,모래내시장 옆(소망)
인천 남동구 논현동 750-2,37.399689,126.734863,2,1202,소래 제2공영주차장
인천 남동구 만수동 1003,37.450657,126.726402,2,1203,만수 복개3주차장
인천 남동구 만수2동 868-17,37.459915,126.731522,2,1204,만수시장
인천 계양구 용종동 207-1 인천 계양 코아루 센트럴파크,37.541832,126.737862,2,12058,계양 코아루센트럴파크
인천 부평구 십정동 441-5,37.468826,126.699356,2,12080,동암 벽돌막사거리
인천 서구 가좌동 212-8 센트럴시티뷰,37.492752,126.680099,2,12088,인천가림고등학교 앞
인천 연수구 송도동 33-1,37.392849,126.632996,2,12099,송도아트윈푸르지오
인천 남동구 구월동 1130,37.451962,126.702034,2,12121,롯데렌탈 인천지점(B)
인천 미추홀구 용현동 627-92,37.450962,126.63205,2,12122,낙섬사거리
인천 중구 운남동 1516,37.492954,126.534012,2,12161,영종동 행정복지센터 옆
인천 연수구 연수동 622 샘말공원,37.41436,126.680626,2,12163,연수동 샘말공원주차장
인천 남동구 간석동 37-691,37.466476,126.717903,2,12164,간석3동 공영주차장
인천 계양구 작전동 899-1 메카브,37.533855,126.73452,2,12176,CGV 계양점
인천 계양구 계산동 548-11,37.548374,126.724335,2,12179,경인여자대학교 후문
인천 미추홀구 숭의동 2-1,37.464951,126.659157,2,12201,숭의4동 행정복지센터 옆
인천 중구 신포로 3(항동6가),37.469837,126.62291,2,12213,신포역 3번출구
인천 부평구 갈산동 171-11,37.515144,126.7258,2,12223,갈산역 2번출구(금강프라자)
인천 서구 마전동 999-4 영남탑스빌아파트 상가,37.597767,126.667603,2,12234,마전역 1번출구
인천 서구 가좌동 106-5,37.498878,126.671486,2,12246,석남서초등학교 앞
인천 남동구 논현동 752-1,37.398464,126.734238,2,12248,소래포구역 1번출구(에코프라자)
인천 서구 석남동 517 knp상상빌리지,37.507339,126.670731,2,12261,석남역 6번출구
인천 계양구 효성동 198-1 마스터즈,37.527096,126.717194,2,12262,효성공원 앞
인천 부평구 산곡동 159-52 롯데마트 부평점,37.504993,126.704109,2,12315,롯데마트 부평점
인천 부평구 청천동 113,37.51667,126.714859,2,12367,갈산역 3번출구
인천 미추홀구 주안동 1422,37.451416,126.67337,2,12370,인천남부초등학교 옆
인천 미추홀구 주안동 213-3,37.461678,126.678841,2,12371,미추홀구보건소 앞
인천 남동구 간석동 940-1,37.464531,126.718292,2,12375,간석LH1단지아파트
인천 남동구 구월동 1226,37.451637,126.715828,2,12377,구월초등학교 옆
인천 연수구 청학동 451,37.421227,126.669792,2,12379,인천바이오과학고등학교 앞
인천 미추홀구 숭의동 180-6,37.465347,126.643776,2,12415,홈플러스 숭의점
인천 서구 청라동 153-1,37.532055,126.637596,2,12424,청라크리스탈뷰1차
인천 연수구 송도동 22-16,37.393932,126.6436,2,12460,송도센트럴파크푸르지오 앞
인천 서구 원당동 537-2,37.593723,126.709312,2,12487,검단신도시 아인시티
인천 중구 운서동 3096-1,37.491539,126.500244,2,12492,운서역 2번출구(스카이캐슬)
인천 중구 운서동 3093-9,37.49065,126.49501,2,12495,운서역 2번출구(메이폴)
인천 남동구 구월동 1280-2,37.449253,126.721527,2,12571,현대오일뱅크 신향
인천 서구 왕길동 660-4 트리풀타워 B동,37.601307,126.657303,2,12577,검단사거리역 2번출구(트리플타워)
인천 서구 당하동 1082-6,37.591248,126.67289,2,12584,완정역 4번출구
인천 미추홀구 학익동 732-1,37.445076,126.658195,2,12638,학익초등학교 앞
인천 연수구 동춘동 942 이삭볼링센터,37.404224,126.669289,2,12670,동막역 4번출구
인천 미추홀구 도화동 1002 더샵 인천스카이타워 1단지 컬처동 엘리웨이,37.469543,126.664627,2,12677,도화사거리
인천 부평구 부평동 132-5,37.497414,126.731087,2,12715,부흥오거리
인천 계양구 효성동 63-8,37.531898,126.711189,2,12726,효성1동 행정복지센터 옆
인천 미추홀구 도화동 986-2,37.476921,126.660942,2,12731,도화동 미추홀메디컬센터
인천 남동구 구월동 1146-2,37.450634,126.705559,2,12734,예술회관역 2번출구
인천 서구 마전동 1143,37.609421,126.670151,2,12742,검단초등학교 앞
인천 남동구 간석동 212-2,37.465633,126.708405,2,12750,간석오거리역 4번출구
인천 부평구 삼산동 460-5,37.507626,126.736145,2,12756,삼산월드체육관 옆
인천 연수구 송도동 3-44,37.388878,126.661484,2,1380,송도 한진해모로아파트
인천 부평구 부개동 496-13,37.504246,126.738724,2,1420,부개1차 공영주차장
인천 부평구 청천동 125-1,37.520786,126.697754,2,1432,인천 나비공원
인천 부평구 삼산동 389-6,37.521412,126.743446,2,1492,삼산2차 공영주차장
인천 부평구 부개동 498-4,37.503414,126.73864,2,1494,부개2차 공영주차장(EV)
인천 부평구 부개동 502-15,37.497238,126.739258,2,1495,부개3차 공영주차장
인천 부평구 부개동 307,37.488136,126.740662,2,1496,부개역 1번출구
인천 부평구 부평동 772-27,37.491489,126.718674,2,1497,부평 부원중학교 옆
인천 서구 심곡동 307,37.541618,126.680321,2,1565,인천시 인재개발원
인천 서구 심곡동 250,37.543705,126.67305,2,1889,GS슈퍼마켓 서인천점
인천 계양구 귤현동 451-355,37.571003,126.737167,2,1978,계양역 1번출구
인천 남동구 논현동 731-7 소래포구역,37.400726,126.734642,2,1992,소래포구역 2번출구
인천 미추홀구 주안동 1460-8,37.448997,126.679321,2,2009,신기시장 사거리
인천 미추홀구 도화동 445-11,37.458618,126.674873,2,2032,주안사거리
인천 부평구 부평동 772-12,37.490192,126.722618,2,204,부평역 3번출구
인천 연수구 옥련동 369-2,37.423294,126.654182,2,2098,쉐보레 연수송도대리점
인천 부평구 부평동 206-3,37.495651,126.723389,2,2289,부평시장역 2번출구
인천 연수구 송도동 9-9,37.379635,126.64505,2,2434,지식정보단지역 3번출구
인천 미추홀구 숭의동 129-71,37.464867,126.649376,2,2502,미추홀구청 사거리
인천 서구 청라동 163-3,37.532101,126.652054,2,2505,청라1동 주민센터 앞
인천 서구 신현동 303,37.518227,126.672523,2,2521,정서진중앙시장 앞
인천 서구 왕길동 640-4,37.602108,126.655746,2,2522,검단사거리
인천 남동구 남촌동 480-1,37.432587,126.712891,2,2573,인천 남촌동(새남촌공영)
인천 남동구 만수동 1116-3 향촌공영주차장1,37.46101,126.731392,2,2574,만수2동 행정복지센터 옆
인천 미추홀구 주안동 406-2,37.457672,126.686279,2,3714,석바위사거리
인천 미추홀구 주안동 717-1,37.452263,126.668732,2,3716,용일사거리
인천 서구 심곡동 248-11,37.54361,126.676056,2,5807,연희사거리
인천 연수구 동춘동 932,37.406563,126.672958,2,5934,롯데슈퍼 연수점
인천 미추홀구 학익동 239-11,37.440823,126.669762,2,5986,법조타운 먹거리촌
인천 연수구 연수동 633 대동월드스포츠센터,37.412758,126.681831,2,6009,연화중학교 옆
인천 남동구 구월동 1463-1,37.445236,126.701836,2,6026,구월동 로데오거리
인천 계양구 작전동 444-2,37.527588,126.721214,2,6030,작전역 5번출구
인천 서구 신현동 137-36,37.516094,126.66864,2,6048,롯데슈퍼 신현점
인천 서구 검암동 506-2,37.566387,126.681274,2,6056,검암사거리
인천 서구 석남동 455-24,37.512878,126.672516,2,6096,인천석남동 우체국 앞
인천 미추홀구 도화동 597-121,37.464176,126.666267,2,6132,수봉공원
인천 부평구 부평동 692-3 부평남부역사,37.48901,126.724808,2,6256,부평역 1번출구
인천 중구 용동 9-5,37.473827,126.632706,2,7318,동인천역 1번출구
인천 미추홀구 학익동 256-19,37.442333,126.664177,2,7515,GS슈퍼마켓 학익점
인천 연수구 연수동 587-1,37.418633,126.678185,2,7616,연수역 3번출구
인천 연수구 청학동 466-3,37.418076,126.677628,2,7617,연수역 4번출구
인천 부평구 산곡동 366-13,37.49398,126.702042,2,7621,산곡동 화랑로공영주차장
인천 남동구 구월동 1130 CGV 홈플러스,37.451462,126.701958,2,7680,홈플러스 구월점
인천 연수구 송도동 168-3,37.379986,126.65667,2,7682,홈플러스 송도점
인천 남동구 간석동 616-3 홈플러스,37.46957,126.689346,2,7690,홈플러스 간석점
인천 부평구 십정동 486-15,37.469875,126.705292,2,7739,동암역 1번출구
인천 서구 검암동 399-24,37.568554,126.672363,2,7958,검암역 1번출구
인천 남동구 만수6동 1083-2,37.447578,126.736519,2,7960,남동구청역 3번출구
인천 계양구 계산동 907-1,37.544483,126.728821,2,797,계산역 6번출구(계산체육공원)
인천 계양구 작전동 885,37.530579,126.723381,2,799,작전역 2번출구(공영)
인천 남동구 구월동 1408-2 인천문화예술회관 야외공연장,37.445164,126.699684,2,802,인천터미널역 1번출구
인천 남동구 구월동 1138 인천광역시청,37.456566,126.7052,2,803,인천광역시청
인천 부평구 부평동 10-865,37.503437,126.731186,2,8148,GS칼텍스 부흥로
인천 미추홀구 용현동 686-5,37.460072,126.638474,2,8166,숭의역 1번출구(인천가구랜드)
인천 서구 심곡동 239-9,37.546085,126.675873,2,818,서구청 제1주차장
인천 중구 운서동 2851,37.446571,126.453094,2,8292,롯데렌탈 인천공항지점(T1)
인천 미추홀구 용현동 88-45 유니시티,37.449322,126.660797,2,8371,인하공전 후문(유니시티)C
인천 미추홀구 주안동 470-1,37.458138,126.679352,2,8535,인천시민공원역 2번출구
인천 서구 당하동 1031,37.591259,126.696152,2,8581,원당 풍림아이원아파트
인천 남동구 서창동 706 청수타워,37.423077,126.749947,2,8657,서창2지구(청수타워)
인천 계양구 효성동 66-8,37.531574,126.71048,2,8664,샛별 공영주차장
인천 계양구 계산동 969-9,37.538357,126.72242,2,8665,경인교대역 공영주차장(EV)
인천 계양구 용종동 224,37.542858,126.742821,2,8853,계양고등학교 앞(용종어린이공원)
인천 서구 원당동 567,37.594891,126.699844,2,8933,대한항공 검단사원아파트
인천 남동구 만수동 1074-1,37.446995,126.735191,2,9058,남동구청역 4번출구
인천 서구 당하동 895-1 당하탑스빌,37.589622,126.674889,2,9128,CU 당하탑스빌점
인천 남동구 논현동 613-9,37.402428,126.724503,2,9158,인천논현역 4번출구
인천 연수구 송도동 187,37.375206,126.667755,2,9164,인천글로벌캠퍼스
인천 미추홀구 도화동 272,37.4674,126.656464,2,9218,제물포역 2번출구
인천 미추홀구 용현동 86-1,37.448154,126.660492,2,9221,"용현1,4동제7노외주차장(EV)"
인천 남동구 논현동 742-1,37.399796,126.72364,2,9265,인천논현역 1번출구
인천 강화군 강화읍 남산리 283,37.737831,126.487282,2,9348,강화농협하나로마트
인천 미추홀구 주안동 141-8,37.463482,126.680756,2,9419,CGV 남주안점
인천 미추홀구 주안동 221-3,37.462788,126.678787,2,9502,주안역 2번출구(안전주차장)
인천 남동구 구월동 1210-16,37.450764,126.712189,2,9538,구월1동 주민센터 앞
인천 남동구 구월동 1183-25,37.445141,126.70845,2,9660,구월동 성리중학교 앞(성리주차장)
인천 계양구 계산동 1060,37.540672,126.736748,2,9694,계산택지1 공영주차장
인천 서구 마전동 984-1,37.602413,126.660301,2,9853,검단사거리역 2번출구(마전동 주차장)
인천 미추홀구 관교동 15 롯데백화점 인천터미널점,37.442078,126.701714,2,9876,롯데백화점 인천터미널점
인천 중구 운서동 2803-1,37.49345,126.492172,2,9882,운서역 1번출구(메가스타영종)
인천 서구 연희동 789-12,37.530804,126.661163,2,9950,청라국제도서관 뒤
인천 서구 당하동 1065-1,37.585377,126.676613,2,9953,이마트 검단점
전남 목포시 상동 1133,34.798004,126.430313,2,10244,롯데마트 목포점 옆
전남 목포시 상동 1130,34.799046,126.43248,2,10245,롯데시네마 목포점 옆
전남 순천시 왕지동 868-2,34.968761,127.522751,2,10248,왕조지구대 앞
전남 목포시 옥암동 1161,34.807625,126.43811,2,10263,롯데슈퍼 옥암점
전남 순천시 해룡면 상삼리 423,34.946827,127.533844,2,10287,순천 브레인병원
전남 순천시 조례동 1720-5,34.953564,127.517517,2,10406,GS칼텍스 연향
전남 순천시 조례동 1722-8,34.954533,127.520279,2,10444,에코그라드호텔 앞
전남 여수시 학동 196-12,34.757175,127.656815,2,10555,GS칼텍스 여수중앙
전남 목포시 호남동 101,34.793686,126.387199,2,10665,목포역KTX(목포를그린존)
전남 순천시 조례동 1591,34.954685,127.525383,2,10771,폴리텍대학 순천캠퍼스 옆
전남 목포시 상동 981,34.800674,126.422737,2,10789,롯데슈퍼 하당점 옆
전남 여수시 미평동 668-10,34.770458,127.704742,2,11200,여수 진남여중 옆
전남 목포시 상동 1000-5,34.803257,126.42717,2,11313,버거킹 목포하당점 옆
전남 무안군 무안읍 성남리 419 초당대학교,34.978367,126.472145,2,11416,초당대학교C
전남 목포시 산정동 1110-13 북항노을공원 공영주차장,34.808552,126.366653,2,11542,목포해양경찰서 옆
전남 순천시 조례동 1313,34.951389,127.514816,2,11656,조례주공아파트 2단지 앞
전남 여수시 선원동 1279-10 무선주유소,34.775547,127.649521,2,11752,GS칼텍스 무선
전남 목포시 용당동 1055-12,34.803574,126.393738,2,11758,목포 연동파출소 옆
전남 목포시 연산동 2028,34.819492,126.389931,2,11794,백련지구 골드클래스9차 앞
전남 목포시 산정동 1725,34.810543,126.377663,2,11805,산정현대아파트 옆(초원식자재마트)
전남 무안군 삼향읍 남악리 1721,34.810349,126.472794,2,11849,남악시장
전남 나주시 중앙동 18,35.033604,126.720322,2,11866,나주시외버스터미널 옆
전남 무안군 삼향읍 남악4로82번가길 20,34.813515,126.46801,2,11967,근화베아채 옆(행복마켓 남악점)
전남 순천시 용당동 579-3,34.973286,127.489731,2,11991,용당e편한세상 옆
전남 무안군 삼향읍 남악리 2075,34.813908,126.45919,2,12152,텃밭 남악점
전남 여수시 국동 37-16,34.728703,127.720764,2,12346,롯데몰 여수점
전남 광양시 중동 1811-1 홈플러스 광양점,34.928429,127.694572,2,12421,홈플러스 광양점
전남 무안군 청계면 도림리 61,34.907852,126.433784,2,12457,목포대 70주년기념관C
전남 무안군 청계면 도림리 61,34.9095,126.436195,2,12458,목포대 학생회관C
전남 목포시 상동 902-1,34.802399,126.418159,2,12545,롯데렌탈 목포지점(B)
전남 순천시 덕암동 188-101 롯데렌터카 순천지점,34.944859,127.504204,2,12546,롯데렌탈 순천지점(B)
전남 여수시 덕충동 2035-2,34.753231,127.745804,2,12547,롯데렌탈 여수지점(B)
전남 여수시 선원동 1277-1 공영주차장,34.776157,127.651268,2,12554,롯데마트 여천점 앞(L)
전남 여수시 문수동 169-1,34.753159,127.701637,2,12556,문수중학교 옆(L)
전남 여수시 웅천동 1691,34.7481,127.668892,2,12560,웅천친수공원(L)
전남 광양시 중동 1651,34.936184,127.695496,2,12631,다이소 동광양점 앞
